query_id,query_text,tau_method,rank,doc_id,title,score
4,Looking for ways to improve employee retention without just throwing money at the problem.,Cosine,16,pk_00336,Develop employee retention recommendations,0.684632
4,Looking for ways to improve employee retention without just throwing money at the problem.,Cosine,17,pk_01761,Design Remote Worker Wellness Program,0.682555
4,Looking for ways to improve employee retention without just throwing money at the problem.,Cosine,18,pk_18304,diversity stuff at my company,0.679173
4,Looking for ways to improve employee retention without just throwing money at the problem.,Cosine,19,pk_11257,Plan Recognition Program Structure,0.671295
4,Looking for ways to improve employee retention without just throwing money at the problem.,Cosine,20,pk_19408,Craft Employee Referral Program,0.670122
4,Looking for ways to improve employee retention without just throwing money at the problem.,Cosine,21,pk_00119,Performance Improvement Plan,0.669776
4,Looking for ways to improve employee retention without just throwing money at the problem.,Cosine,22,pk_11522,Analyze declining engagement scores,0.667584
4,Looking for ways to improve employee retention without just throwing money at the problem.,Cosine,23,pk_12706,Retention Strategy Questions,0.667059
4,Looking for ways to improve employee retention without just throwing money at the problem.,Cosine,24,pk_03478,Employee recognition program ideas,0.666893
4,Looking for ways to improve employee retention without just throwing money at the problem.,Cosine,25,pk_19784,reconition ideas,0.663465
4,Looking for ways to improve employee retention without just throwing money at the problem.,Hybrid,1,pk_15591,Improve employee retention rates,0.829031
4,Looking for ways to improve employee retention without just throwing money at the problem.,Hybrid,2,pk_01539,retention,0.777121
4,Looking for ways to improve employee retention without just throwing money at the problem.,Hybrid,3,pk_14023,BOOST RETENTION QUICK,0.771014
4,Looking for ways to improve employee retention without just throwing money at the problem.,Hybrid,4,pk_15518,Develop Retention Strategy,0.730907
4,Looking for ways to improve employee retention without just throwing money at the problem.,Hybrid,5,pk_07822,people keep quitting and we need to fix that i guess,0.728928
4,Looking for ways to improve employee retention without just throwing money at the problem.,Hybrid,6,pk_08514,Analyze recognition programs and retention,0.714320
4,Looking for ways to improve employee retention without just throwing money at the problem.,Hybrid,7,pk_17964,Talent retention strategies for top performers,0.694706
4,Looking for ways to improve employee retention without just throwing money at the problem.,Hybrid,8,pk_03424,Calculate Turnover Cost Analysis,0.668299
4,Looking for ways to improve employee retention without just throwing money at the problem.,Hybrid,9,pk_05491,Develop customer retention strategy,0.653753
4,Looking for ways to improve employee retention without just throwing money at the problem.,Hybrid,10,pk_06921,Develop Retention Strategy for Segments,0.647613
4,Looking for ways to improve employee retention without just throwing money at the problem.,Hybrid,11,pk_05707,Techniques for constructive feedback,0.645718
4,Looking for ways to improve employee retention without just throwing money at the problem.,Hybrid,12,pk_15160,Plan Successful Stay Interview Questions,0.638188
4,Looking for ways to improve employee retention without just throwing money at the problem.,Hybrid,13,pk_16877,EMPLOYEE ENGAGEMENT IDEAS NOW,0.636107
4,Looking for ways to improve employee retention without just throwing money at the problem.,Hybrid,14,pk_14045,Write Subscription Cancellation Script,0.635772
4,Looking for ways to improve employee retention without just throwing money at the problem.,Hybrid,15,pk_08282,ideas to get people excited about coming to work,0.635682
4,Looking for ways to improve employee retention without just throwing money at the problem.,Hybrid,16,pk_00336,Develop employee retention recommendations,0.624177
4,Looking for ways to improve employee retention without just throwing money at the problem.,Hybrid,17,pk_01761,Design Remote Worker Wellness Program,0.621886
4,Looking for ways to improve employee retention without just throwing money at the problem.,Hybrid,18,pk_18304,diversity stuff at my company,0.618162
4,Looking for ways to improve employee retention without just throwing money at the problem.,Hybrid,19,pk_11257,Plan Recognition Program Structure,0.609510
4,Looking for ways to improve employee retention without just throwing money at the problem.,Hybrid,20,pk_19408,Craft Employee Referral Program,0.608226
4,Looking for ways to improve employee retention without just throwing money at the problem.,Hybrid,21,pk_00119,Performance Improvement Plan,0.607847
4,Looking for ways to improve employee retention without just throwing money at the problem.,Hybrid,22,pk_11522,Analyze declining engagement scores,0.605448
4,Looking for ways to improve employee retention without just throwing money at the problem.,Hybrid,23,pk_12706,Retention Strategy Questions,0.604873
4,Looking for ways to improve employee retention without just throwing money at the problem.,Hybrid,24,pk_03478,Employee recognition program ideas,0.604692
4,Looking for ways to improve employee retention without just throwing money at the problem.,Hybrid,25,pk_19784,reconition ideas,0.600947
4,Looking for ways to improve employee retention without just throwing money at the problem.,Taumode,1,pk_15591,Improve employee retention rates,0.793406
4,Looking for ways to improve employee retention without just throwing money at the problem.,Taumode,2,pk_01539,retention,0.732589
4,Looking for ways to improve employee retention without just throwing money at the problem.,Taumode,3,pk_14023,BOOST RETENTION QUICK,0.725498
4,Looking for ways to improve employee retention without just throwing money at the problem.,Taumode,4,pk_15518,Develop Retention Strategy,0.679276
4,Looking for ways to improve employee retention without just throwing money at the problem.,Taumode,5,pk_07822,people keep quitting and we need to fix that i guess,0.677010
4,Looking for ways to improve employee retention without just throwing money at the problem.,Taumode,6,pk_08514,Analyze recognition programs and retention,0.660340
4,Looking for ways to improve employee retention without just throwing money at the problem.,Taumode,7,pk_17964,Talent retention strategies for top performers,0.638089
4,Looking for ways to improve employee retention without just throwing money at the problem.,Taumode,8,pk_03424,Calculate Turnover Cost Analysis,0.608382
4,Looking for ways to improve employee retention without just throwing money at the problem.,Taumode,9,pk_05491,Develop customer retention strategy,0.592142
4,Looking for ways to improve employee retention without just throwing money at the problem.,Taumode,10,pk_06921,Develop Retention Strategy for Segments,0.585315
4,Looking for ways to improve employee retention without just throwing money at the problem.,Taumode,11,pk_05707,Techniques for constructive feedback,0.583210
4,Looking for ways to improve employee retention without just throwing money at the problem.,Taumode,12,pk_15160,Plan Successful Stay Interview Questions,0.574864
4,Looking for ways to improve employee retention without just throwing money at the problem.,Taumode,13,pk_16877,EMPLOYEE ENGAGEMENT IDEAS NOW,0.572563
4,Looking for ways to improve employee retention without just throwing money at the problem.,Taumode,14,pk_14045,Write Subscription Cancellation Script,0.572193
4,Looking for ways to improve employee retention without just throwing money at the problem.,Taumode,15,pk_08282,ideas to get people excited about coming to work,0.572094
4,Looking for ways to improve employee retention without just throwing money at the problem.,Taumode,16,pk_00336,Develop employee retention recommendations,0.559404
4,Looking for ways to improve employee retention without just throwing money at the problem.,Taumode,17,pk_01761,Design Remote Worker Wellness Program,0.556884
4,Looking for ways to improve employee retention without just throwing money at the problem.,Taumode,18,pk_18304,diversity stuff at my company,0.552793
4,Looking for ways to improve employee retention without just throwing money at the problem.,Taumode,19,pk_11257,Plan Recognition Program Structure,0.543313
4,Looking for ways to improve employee retention without just throwing money at the problem.,Taumode,20,pk_19408,Craft Employee Referral Program,0.541909
4,Looking for ways to improve employee retention without just throwing money at the problem.,Taumode,21,pk_00119,Performance Improvement Plan,0.541494
4,Looking for ways to improve employee retention without just throwing money at the problem.,Taumode,22,pk_11522,Analyze declining engagement scores,0.538873
4,Looking for ways to improve employee retention without just throwing money at the problem.,Taumode,23,pk_12706,Retention Strategy Questions,0.538246
4,Looking for ways to improve employee retention without just throwing money at the problem.,Taumode,24,pk_03478,Employee recognition program ideas,0.538048
4,Looking for ways to improve employee retention without just throwing money at the problem.,Taumode,25,pk_19784,reconition ideas,0.533963
5,I need help mediating a conflict between two senior engineers who strongly disagree on the system architecture.,Cosine,1,pk_02327,Resolve workplace conflict between employees,0.718270
5,I need help mediating a conflict between two senior engineers who strongly disagree on the system architecture.,Cosine,2,pk_12296,"Dear friend, I need your wisdom if you would share it",0.662336
